Associated with;Overall file decorastors;Cycl. Number;Cycl. Density;Halstead Bugs;Halstead Difficulty;Halstead Effort;Halstead Length;Halstead Time;Halstead Vocabulary;Halstead Volume;Halstead Identifiers Distinct;Halstead Identifiers Total;Halstead Identifiers Names;Halstead Identifiers Distinct;Halstead Identifiers Total;Halstead Identifiers Names;LOC Physical;LOC Logical;
CLASS: DecoratorFileCopy;1;0,0;0,0;0,003;1,0;8,0;4,0;0,444;4,0;8,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;2,0;2,0;(),.;3,0;1,0;
CLASS: DecoratorFileCopy;1;0,0;0,0;0,003;1,0;8,0;4,0;0,444;4,0;8,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;2,0;2,0;(),.;3,0;1,0;
CLASS: RoutingModelMock;7;1,0;50,0;0,004;1,0;11,61;5,0;0,645;5,0;11,61;3,0;3,0;RoutingModel,RoutingModelData,getRoutingModelData;2,0;2,0;static,return;5,0;2,0;
CLASS: DecoratorFileCopy;1;0,0;0,0;0,003;1,0;8,0;4,0;0,444;4,0;8,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;2,0;2,0;(),.;3,0;1,0;
CLASS: DecoratorFileCopy;1;0,0;0,0;0,003;1,0;8,0;4,0;0,444;4,0;8,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;2,0;2,0;(),.;3,0;1,0;
CLASS: DecoratorFileCopy;1;0,0;0,0;0,003;1,0;8,0;4,0;0,444;4,0;8,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;2,0;2,0;(),.;3,0;1,0;
CLASS: DecoratorFileCopy;1;0,0;0,0;0,003;1,0;8,0;4,0;0,444;4,0;8,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;2,0;2,0;(),.;3,0;1,0;
CLASS: DecoratorFileCopy;1;0,0;0,0;0,003;1,0;8,0;4,0;0,444;4,0;8,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;2,0;2,0;(),.;3,0;1,0;
CLASS: DecoratorFileCopy;1;0,0;0,0;0,003;1,0;8,0;4,0;0,444;4,0;8,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;2,0;2,0;(),.;3,0;1,0;
CLASS: DecoratorFileCopy;1;0,0;0,0;0,003;1,0;8,0;4,0;0,444;4,0;8,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;2,0;2,0;(),.;3,0;1,0;
CLASS: AppComponent;3;1,0;20,0;0,022;2,0;132,834;17,0;7,38;15,0;66,417;11,0;11,0;"./app.component.scss","app-root",treeManagerService,constructor,"puzzleToPlay","./app.component.html",selector,title,Component,styleUrls,templateUrl;4,0;6,0;(),{},[],:;11,0;5,0;
CLASS: DragAndDropImageComponent;1;19,0;28,358;0,563;19,731;33297,09;264,0;1849,838;84,0;1687,572;65,0;135,0;",base64,",createBase64String,"/puzzle",base64,loadingFromOtherModuleFix,wholeBlockFile,btoa,String,type,router,"./drag-and-drop-image.component.html",DecoratorTypesService,from,Uint8Array,indexOf,navigateByUrl,Blob,arrayBufferView,constructor,puzzleImageFileInput,then,urlCreator,styleUrls,0,1,"data:",blob,null,wholeBase64,true,files,puzzleManagerService,arrayBuffer,limitsSizeOfImageConversionToBase64,log,getImageContent,1000,getOnlyOneFile,URL,webkitURL,file,fromCharCode,imageConversionToBase64,onDroppedPuzzleImage,"No file has been inserted","Error: no files are present!",selector,Component,"app-drag-and-drop-image",console,"Error: more then one file has been inserted",apply,false,length,"Error: event target is null while loading file!",url,templateUrl,Array,setTimeout,filesEventTarget,createObjectURL,"/puzzle/","./drag-and-drop-image.component.scss",startGame,window;19,0;129,0;||,(),!==,new,[],{},const,- (prefix),this,+,.,else,function=>,:,if,===,=,return,>;72,0;67,0;
CLASS: ZoomBlockComponent;1;2,0;28,571;0,027;2,5;204,373;20,0;11,354;17,0;81,749;12,0;12,0;OnInit,"app-zoom-block",DecoratorTypesService,constructor,wholeBlockFile,ngOnInit,selector,"./zoom-block.component.html",Component,styleUrls,"./zoom-block.component.scss",templateUrl;5,0;8,0;(),{},[],:,.;11,0;7,0;
CLASS: ZoomMenuComponent;1;5,0;20,833;0,221;9,219;6114,382;123,0;339,688;42,0;663,255;32,0;59,0;initForComponent,puzzleManagerService,centerY,25,zoomManagerService,centerX,setCenterXAndY,ZoomManagementInterface,applyZoomIn,wholeBlockFile,"app-zoom-menu",applyZoomReset,puzzleBoard,"./zoom-menu.component.scss",DecoratorTypesService,ZoomManagerService,selector,applyZoomOut,Component,resetZoom,zoomValue,getPuzzleBoard,"./zoom-menu.component.html",constructor,getZoomManagerService,styleUrls,templateUrl,zoomToPoint,1,125,x,y;10,0;64,0;+ (prefix),(),{},[],const,- (prefix),this,:,=,.;32,0;24,0;
CLASS: GalleryBottomSheetComponent;1;2,0;22,222;0,045;3,4;462,95;31,0;25,719;21,0;136,162;15,0;17,0;bottomSheetRef,constructor,dismiss,wholeBlockFile,openLink,"./gallery-bottom-sheet.component.html",styleUrls,templateUrl,DecoratorTypesService,"app-gallery-bottom-sheet",selector,event,Component,"./gallery-bottom-sheet.component.scss",preventDefault;6,0;14,0;(),{},[],this,:,.;13,0;9,0;
