Associated with;Overall file decorastors;Cycl. Number;Cycl. Density;Halstead Bugs;Halstead Difficulty;Halstead Effort;Halstead Length;Halstead Time;Halstead Vocabulary;Halstead Volume;Halstead Identifiers Distinct;Halstead Identifiers Total;Halstead Identifiers Names;Halstead Identifiers Distinct;Halstead Identifiers Total;Halstead Identifiers Names;LOC Physical;LOC Logical;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\app-routing.module.ts;1;0,0;-2,314;0,023000000000000007;0,2350000000000012;644,6769999999997;11,0;35,815;5,0;70,41899999999998;4,0;4,0;EXPRESSION_START0,"---------------------------",EXPRESSION_END0,"EXPRESSION_END";1,0;7,0;var;3,0;3,0;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\app.module.ts;1;0,0;-5,555;0,023999999999999994;1,0179999999999998;722,78;11,0;40,153999999999996;6,0;72,118;4,0;4,0;"---------------------------",EXPRESSION_END1,"EXPRESSION_END",EXPRESSION_START1;2,0;7,0;var,=;3,0;3,0;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\components\main-navigation\main-navigation.component.spec.ts;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;;0,0;0,0;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\components\main-navigation\main-navigation.component.ts;1;0,0;-1,468;0,029000000000000026;0,47799999999999976;1870,566999999999;11,0;103,92100000000005;5,0;88,58299999999986;4,0;4,0;EXPRESSION_END2,EXPRESSION_START2,"---------------------------","EXPRESSION_END";1,0;7,0;var;3,0;3,0;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\components\small-main-menu\small-main-menu.component.spec.ts;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;;0,0;0,0;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\components\small-main-menu\small-main-menu.component.ts;1;0,0;-5,023999999999997;0,025999999999999995;1,0690000000000008;1024,8980000000001;11,0;56,93899999999999;6,0;76,053;4,0;4,0;"---------------------------",EXPRESSION_END3,"EXPRESSION_END",EXPRESSION_START3;2,0;7,0;var,=;3,0;3,0;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\directives\drag-and-drop.directive.spec.ts;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;;0,0;0,0;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\directives\drag-and-drop.directive.ts;1;0,0;-1,532;0,02899999999999997;0,4450000000000003;1812,431999999997;11,0;100,69099999999992;5,0;87,74100000000021;4,0;4,0;EXPRESSION_START4,EXPRESSION_END4,"---------------------------","EXPRESSION_END";1,0;7,0;var;3,0;3,0;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\directives\remove.directive.spec.ts;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;;0,0;0,0;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\directives\remove.directive.ts;1;0,0;-12,857;0,019999999999999997;0,9570000000000003;383,703;11,0;21,316999999999997;6,0;60,08000000000001;4,0;4,0;"---------------------------",EXPRESSION_START5,EXPRESSION_END5,"EXPRESSION_END";2,0;7,0;var,=;3,0;3,0;
